State,District,Year,Name,Vote Share,Body,Party,Campaign Twitter,Personal Twitter,Official Twitter,_merge
New York,District 7,2016.0,Nydia Velazquez,91,U.S. House,Democratic,,,https://www.twitter.com/NydiaVelazquez,both
New York,District 20,2016.0,Paul Tonko,68,U.S. House,Democratic,https://www.twitter.com/PaulTonko,,https://www.twitter.com/reppaultonko,both
New York,District 2,2016.0,Peter King,62,U.S. House,Republican,https://www.twitter.com/petekingcpg,,https://www.twitter.com/RepPeteKing,both
New York,District 12,2016.0,Robert Ardini,17,U.S. House,Republican,https://www.twitter.com/RobertArdini,,,both
New York,District 18,2016.0,Sean Maloney,56,U.S. House,Democratic,https://www.twitter.com/spmaloney,,https://www.twitter.com/repseanmaloney,both
New York,District 23,2016.0,Tom Reed,58,U.S. House,Republican,https://www.twitter.com/TomReedCongress,,https://www.twitter.com/RepTomReed,both
New York,District 3,2016.0,Tom Suozzi,53,U.S. House,Democratic,,,https://www.twitter.com/RepTomSuozzi,both
New York,District 9,2016.0,Yvette Clarke,92,U.S. House,Democratic,https://www.twitter.com/VoteYvette,,https://www.twitter.com/RepYvetteClarke,both
North Carolina,District 12,2016.0,Alma Adams,67,U.S. House,Democratic,https://www.twitter.com/AlmaforCongress,,https://www.twitter.com/RepAdams,both
North Carolina,District 9,2016.0,Christian Cano,42,U.S. House,Democratic,,https://www.twitter.com/Cano4CongressNC,,both
North Carolina,District 4,2016.0,David Price,68,U.S. House,Democratic,,,https://www.twitter.com/RepDavidEPrice,both
North Carolina,District 7,2016.0,David Rouzer,61,U.S. House,Republican,https://www.twitter.com/DavidRouzer,,https://www.twitter.com/RepDavidRouzer,both
North Carolina,Senate,2016.0,Deborah Ross,47,U.S. Senate,Democratic,https://www.twitter.com/deborahrossNC,,,both
North Carolina,District 1,2016.0,G.K. Butterfield,70,U.S. House,Democratic,,,https://www.twitter.com/GKButterfield,both
North Carolina,District 2,2016.0,George Holding,57,U.S. House,Republican,,,https://www.twitter.com/RepHolding,both
North Carolina,District 11,2016.0,Mark Meadows,64,U.S. House,Republican,https://www.twitter.com/TeamMeadows,https://www.twitter.com/MarkMeadows,https://www.twitter.com/RepMarkMeadows,both
North Carolina,District 6,2016.0,Mark Walker,59,U.S. House,Republican,,,https://www.twitter.com/RepMarkWalker,both
North Carolina,District 10,2016.0,Patrick McHenry,63,U.S. House,Republican,https://www.twitter.com/McHenryCampaign,,https://www.twitter.com/PatrickMcHenry,both
North Carolina,Senate,2016.0,Richard Burr,53,U.S. Senate,Republican,,,https://www.twitter.com/SenatorBurr,both
North Carolina,District 8,2016.0,Richard Hudson,59,U.S. House,Republican,https://www.twitter.com/RichHudson,,https://www.twitter.com/RepRichHudson,both
North Carolina,District 9,2016.0,Robert Pittenger,58,U.S. House,Republican,,https://www.twitter.com/RobertPittenger,,both
North Carolina,District 13,2016.0,Ted Budd,56,U.S. House,Republican,https://www.twitter.com/buddforcongress,,https://www.twitter.com/RepTedBudd,both
North Carolina,District 5,2016.0,Virginia Foxx,58,U.S. House,Republican,https://www.twitter.com/foxxforcongress,,https://www.twitter.com/virginiafoxx,both
Ohio,District 11,2016.0,Beverly Goldstein,20,U.S. House,Republican,,https://www.twitter.com/BevGoldstein,,both
Ohio,District 6,2016.0,Bill Johnson,71,U.S. House,Republican,https://www.twitter.com/JohnsonLeads,,https://www.twitter.com/RepBillJohnson,both
Ohio,District 7,2016.0,Bob Gibbs,68,U.S. House,Republican,https://www.twitter.com/Bob_Gibbs,,https://www.twitter.com/repbobgibbs,both
Ohio,District 5,2016.0,Bob Latta,71,U.S. House,Republican,,,https://www.twitter.com/boblatta,both
Ohio,District 2,2016.0,Brad Wenstrup,66,U.S. House,Republican,https://www.twitter.com/BradWenstrup,,https://www.twitter.com/RepBradWenstrup,both
Ohio,District 12,2016.0,Ed Albertson,32,U.S. House,Democratic,,https://www.twitter.com/edforcongress12,,both
Ohio,District 4,2016.0,Janet Garrett,32,U.S. House,Democratic,,https://www.twitter.com/janet4OH,,both
Ohio,District 4,2016.0,Jim Jordan,68,U.S. House,Republican,,,https://www.twitter.com/Jim_Jordan,both
Ohio,District 16,2016.0,Jim Renacci,65,U.S. House,Republican,,https://www.twitter.com/JimRenacci,,both
Ohio,District 3,2016.0,Joyce Beatty,69,U.S. House,Democratic,https://www.twitter.com/JoyceBeatty,,https://www.twitter.com/RepBeatty,both
Ohio,District 11,2016.0,Marcia Fudge,80,U.S. House,Democratic,https://www.twitter.com/mlfudge,,https://www.twitter.com/RepMarciaFudge,both
Ohio,District 9,2016.0,Marcy Kaptur,69,U.S. House,Democratic,https://www.twitter.com/marcy_kaptur,,https://www.twitter.com/RepMarcyKaptur,both
Ohio,District 10,2016.0,Michael Turner,66,U.S. House,Republican,,,https://www.twitter.com/RepMikeTurner,both
Ohio,District 1,2016.0,Steve Chabot,59,U.S. House,Republican,https://www.twitter.com/SteveChabot,,https://www.twitter.com/repstevechabot,both
Ohio,District 15,2016.0,Steve Stivers,66,U.S. House,Republican,https://www.twitter.com/stevestivers,,https://www.twitter.com/RepSteveStivers,both
Ohio,District 13,2016.0,Tim Ryan,68,U.S. House,Democratic,https://www.twitter.com/timryan,,https://www.twitter.com/RepTimRyan,both
Ohio,District 8,2016.0,Warren Davidson,71,U.S. House,Republican,https://www.twitter.com/Vote_Davidson,,https://www.twitter.com/warrendavidson,both
Oklahoma,District 3,2016.0,Frank Lucas,78,U.S. House,Republican,,,https://www.twitter.com/repfranklucas,both
Oklahoma,District 3,2016.0,Frankie Robbins,22,U.S. House,Democratic,,https://www.twitter.com/robbinsforok,,both
Oklahoma,District 2,2016.0,Markwayne Mullin,74,U.S. House,Republican,https://www.twitter.com/markwaynemullin,,https://www.twitter.com/RepMullin,both
Oklahoma,District 5,2016.0,Steve Russell,60,U.S. House,Republican,,https://www.twitter.com/SteveRussellOK,,both
Oklahoma,District 4,2016.0,Tom Cole,72,U.S. House,Republican,,,https://www.twitter.com/TomColeOK04,both
Oregon,District 4,2016.0,Art Robinson,42,U.S. House,Republican,https://www.twitter.com/artforcongress,,,both
Oregon,District 3,2016.0,Earl Blumenauer,76,U.S. House,Democratic,https://www.twitter.com/repblumenauer,,,both
Oregon,District 5,2016.0,Kurt Schrader,55,U.S. House,Democratic,https://www.twitter.com/VoteSchrader,,https://www.twitter.com/repschrader,both
Oregon,Senate,2016.0,Mark Callahan,38,U.S. Senate,Republican,,https://www.twitter.com/callahan4oregon,,both
Oregon,District 4,2016.0,Peter DeFazio,58,U.S. House,Democratic,https://www.twitter.com/defazio4oregon,,https://www.twitter.com/RepPeterDeFazio,both
Oregon,District 1,2016.0,Suzanne Bonamici,61,U.S. House,Democratic,,,https://www.twitter.com/repbonamici,both
Pennsylvania,District 9,2016.0,Art Halvorson,37,U.S. House,Republican,,https://www.twitter.com/arthalvorson,,both
Pennsylvania,District 13,2016.0,Brendan Boyle,100,U.S. House,Democratic,https://www.twitter.com/RepBrendanBoyle,,https://www.twitter.com/CongBoyle,both
Pennsylvania,District 8,2016.0,Brian Fitzpatrick,54,U.S. House,Republican,https://www.twitter.com/BrianFitzUSA,,https://www.twitter.com/repbrianfitz,both
Pennsylvania,District 16,2016.0,Christina Hartman,45,U.S. House,Democratic,https://www.twitter.com/hartmanforpa,,,both
Pennsylvania,District 2,2016.0,Dwight Evans,90,U.S. House,Democratic,https://www.twitter.com/DwightEvansPA,,https://www.twitter.com/RepDwightEvans,both
Pennsylvania,District 5,2016.0,Glenn Thompson,67,U.S. House,Republican,https://www.twitter.com/GT_TeamGT,,https://www.twitter.com/CongressmanGT,both
Pennsylvania,District 12,2016.0,Keith Rothfus,62,U.S. House,Republican,,https://www.twitter.com/KeithRothfus,,both
Pennsylvania,District 16,2016.0,Lloyd Smucker,55,U.S. House,Republican,https://www.twitter.com/LloydSmuckerPA,,https://www.twitter.com/RepSmucker,both
Pennsylvania,District 11,2016.0,Lou Barletta,64,U.S. House,Republican,,https://www.twitter.com/loubarletta,,both
Pennsylvania,District 17,2016.0,Matt Cartwright,54,U.S. House,Democratic,https://www.twitter.com/cartwrightpa,,https://www.twitter.com/RepCartwright,both
Pennsylvania,District 17,2016.0,Matt Connolly,46,U.S. House,Republican,https://www.twitter.com/mattconnolly1,,,both
Pennsylvania,District 3,2016.0,Mike Kelly,100,U.S. House,Republican,,,https://www.twitter.com/MikeKellyPA,both
Pennsylvania,District 11,2016.0,Mike Marsicano,36,U.S. House,Democratic,https://www.twitter.com/MarsicanoPA8,,,both
Pennsylvania,District 1,2016.0,Robert Brady,82,U.S. House,Democratic,,https://www.twitter.com/repbrady,,both
Pennsylvania,District 6,2016.0,Ryan Costello,57,U.S. House,Republican,,https://www.twitter.com/RyanACostello,,both
Pennsylvania,District 4,2016.0,Scott Perry,66,U.S. House,Republican,https://www.twitter.com/PatriotsPerry,,https://www.twitter.com/RepScottPerry,both
Pennsylvania,District 10,2016.0,Tom Marino,70,U.S. House,Republican,,https://www.twitter.com/MarinoPA10,,both
Rhode Island,District 1,2016.0,David Cicilline,65,U.S. House,Democratic,,https://www.twitter.com/davidcicilline,,both
Rhode Island,District 2,2016.0,Jim Langevin,64,U.S. House,Democratic,https://www.twitter.com/LangevinForRI,,https://www.twitter.com/JimLangevin,both
South Carolina,District 3,2016.0,Hosea Cleveland,27,U.S. House,Democratic,https://www.twitter.com/ClevelandHosea,,,both
South Carolina,District 6,2016.0,James Clyburn,71,U.S. House,Democratic,https://www.twitter.com/ClyburnSC06,,https://www.twitter.com/WhipClyburn,both
South Carolina,District 3,2016.0,Jeff Duncan,73,U.S. House,Republican,https://www.twitter.com/Duncan4Congress,,https://www.twitter.com/RepJeffDuncan,both
South Carolina,District 2,2016.0,Joe Wilson,62,U.S. House,Republican,https://www.twitter.com/CongJoeWilson,,https://www.twitter.com/RepJoeWilson,both
South Carolina,District 1,2016.0,Mark Sanford,61,U.S. House,Republican,https://www.twitter.com/MarkSanford,,,both
South Carolina,District 7,2016.0,Tom Rice,61,U.S. House,Republican,https://www.twitter.com/TomRiceSC7,,https://www.twitter.com/reptomrice,both
South Carolina,District 4,2016.0,Trey Gowdy,68,U.S. House,Republican,,https://www.twitter.com/gowdy4congress,,both
Tennessee,District 3,2016.0,Charles Fleischmann,69,U.S. House,Republican,,,https://www.twitter.com/repchuck,both
Tennessee,District 8,2016.0,David Kustoff,72,U.S. House,Republican,https://www.twitter.com/DavidKustoff,,https://www.twitter.com/repdavidkustoff,both
Tennessee,District 5,2016.0,Jim Cooper,63,U.S. House,Democratic,https://www.twitter.com/CoopForCongress,,https://www.twitter.com/repjimcooper,both
Tennessee,District 1,2016.0,Phil Roe,81,U.S. House,Republican,,,https://www.twitter.com/DrPhilRoe,both
Tennessee,District 4,2016.0,Scott DesJarlais,65,U.S. House,Republican,,,https://www.twitter.com/DesJarlaisTN04,both
Tennessee,District 9,2016.0,Steve Cohen,80,U.S. House,Democratic,https://www.twitter.com/reelectcohen,,https://www.twitter.com/repcohen,both
Tennessee,District 4,2016.0,Steven Reynolds,35,U.S. House,Democratic,,https://www.twitter.com/Reynolds4Rep,,both
Texas,District 3,2016.0,Adam Bell,37,U.S. House,Democratic,,https://www.twitter.com/voteadambell,,both
Texas,District 9,2016.0,Al Green,77,U.S. House,Democratic,https://www.twitter.com/RepAlGreenTX,,https://www.twitter.com/RepAlGreen,both
Texas,District 16,2016.0,Beto O'Rourke,88,U.S. House,Democratic,https://www.twitter.com/BetoORourke,,,both
Texas,District 36,2016.0,Brian Babin,89,U.S. House,Republican,https://www.twitter.com/Babin4Congress,https://www.twitter.com/Brian_Babin,https://www.twitter.com/RepBrianBabin,both
Texas,District 30,2016.0,Eddie Bernice Johnson,79,U.S. House,Democratic,,,https://www.twitter.com/RepEBJ,both
Texas,District 34,2016.0,Filemon Vela,63,U.S. House,Democratic,https://www.twitter.com/FilemonVela,,https://www.twitter.com/RepFilemonVela,both
Texas,District 28,2016.0,Henry Cuellar,67,U.S. House,Democratic,https://www.twitter.com/CuellarCampaign,,https://www.twitter.com/RepCuellar,both
Texas,District 7,2016.0,James Cargas,44,U.S. House,Democratic,,https://www.twitter.com/Cargas7,,both
Texas,District 24,2016.0,Jan McDowell,42,U.S. House,Democratic,https://www.twitter.com/janforcongress,,,both
Texas,District 20,2016.0,Joaquin Castro,82,U.S. House,Democratic,https://www.twitter.com/Castro4Congress,,https://www.twitter.com/JoaquinCastrotx,both
Texas,District 19,2016.0,Jodey Arrington,89,U.S. House,Republican,https://www.twitter.com/JodeyArrington,,https://www.twitter.com/RepArrington,both
Texas,District 31,2016.0,John Carter,61,U.S. House,Republican,https://www.twitter.com/JudgeJohnCarter,,https://www.twitter.com/JudgeCarter,both
Texas,District 7,2016.0,John Culberson,56,U.S. House,Republican,,https://www.twitter.com/johnculberson,,both
Texas,District 4,2016.0,John Ratcliffe,88,U.S. House,Republican,,,https://www.twitter.com/RepRatcliffe,both
Texas,District 12,2016.0,Kay Granger,71,U.S. House,Republican,https://www.twitter.com/GrangerCampaign,,https://www.twitter.com/RepKayGranger,both
Texas,District 8,2016.0,Kevin Brady,100,U.S. House,Republican,https://www.twitter.com/bradyfortexas,,https://www.twitter.com/RepKevinBrady,both
Texas,District 35,2016.0,Lloyd Doggett,66,U.S. House,Democratic,https://www.twitter.com/LloydDoggettTX,,https://www.twitter.com/RepLloydDoggett,both
Texas,District 1,2016.0,Louie Gohmert,75,U.S. House,Republican,https://www.twitter.com/LouieGohmertTX1,,https://www.twitter.com/replouiegohmert,both
Texas,District 33,2016.0,Marc Veasey,74,U.S. House,Democratic,https://www.twitter.com/MarcVeasey,,https://www.twitter.com/RepVeasey,both
Texas,District 22,2016.0,Mark Gibson,40,U.S. House,Democratic,,https://www.twitter.com/markgibsontx22,,both
Texas,District 26,2016.0,Michael Burgess,68,U.S. House,Republican,,,https://www.twitter.com/michaelcburgess,both
Texas,District 10,2016.0,Michael McCaul,59,U.S. House,Republican,https://www.twitter.com/McCaulforTexas,,https://www.twitter.com/RepMcCaul,both
Texas,District 11,2016.0,Mike Conaway,90,U.S. House,Republican,,,https://www.twitter.com/conawaytx11,both
Texas,District 32,2016.0,Pete Sessions,76,U.S. House,Republican,https://www.twitter.com/SessionsTX17,https://www.twitter.com/PeteSessions,,both
Texas,District 14,2016.0,Randy Weber,62,U.S. House,Republican,https://www.twitter.com/WeberforTexas,,https://www.twitter.com/TXRandy14,both
Texas,District 25,2016.0,Roger Williams,60,U.S. House,Republican,https://www.twitter.com/RogerWilliamsTX,,https://www.twitter.com/RepRWilliams,both
Texas,District 6,2016.0,Ruby Faye Woolridge,40,U.S. House,Democratic,,https://www.twitter.com/RubyForCongress,,both
Texas,District 18,2016.0,Sheila Jackson Lee,75,U.S. House,Democratic,https://www.twitter.com/sjl4hrc,,https://www.twitter.com/JacksonLeeTX18,both
Texas,District 1,2016.0,Shirley McKellar,25,U.S. House,Democratic,,https://www.twitter.com/Vote4McKellar,,both
Texas,District 15,2016.0,Tim Westley,40,U.S. House,Republican,https://www.twitter.com/twestley777,,,both
Utah,District 2,2016.0,Chris Stewart,64,U.S. House,Republican,https://www.twitter.com/stewartforutah,,https://www.twitter.com/repchrisstewart,both
Utah,District 4,2016.0,Mia Love,56,U.S. House,Republican,,https://www.twitter.com/MiaBLove,,both
Vermont,At-Large District,2016.0,Peter Welch,90,U.S. House,Democratic,,,https://www.twitter.com/PeterWelch,both
Virginia,District 10,2016.0,Barbara Comstock,53,U.S. House,Republican,,https://www.twitter.com/BarbaraComstock,,both
Virginia,District 3,2016.0,Bobby Scott,67,U.S. House,Democratic,,,https://www.twitter.com/bobbyscott,both
Virginia,District 7,2016.0,David Brat,58,U.S. House,Republican,https://www.twitter.com/DaveBratVA7th,,,both
Virginia,District 4,2016.0,Donald McEachin,58,U.S. House,Democratic,,,https://www.twitter.com/RepMcEachin,both
Virginia,District 11,2016.0,Gerald Connolly,88,U.S. House,Democratic,,,https://www.twitter.com/GerryConnolly,both
Virginia,District 9,2016.0,Morgan Griffith,70,U.S. House,Republican,https://www.twitter.com/morgangriffith,,https://www.twitter.com/RepMGriffith,both
Virginia,District 1,2016.0,Rob Wittman,62,U.S. House,Republican,https://www.twitter.com/reelectWittman,,https://www.twitter.com/RobWittman,both
Virginia,District 2,2016.0,Scott Taylor,61,U.S. House,Republican,https://www.twitter.com/SCOTTTAYLORVA,,,both
Virginia,District 2,2016.0,Shaun Brown,39,U.S. House,Democratic,,https://www.twitter.com/shaunbrown2nd,,both
Washington,District 9,2016.0,Adam Smith,73,U.S. House,Democratic,,,https://www.twitter.com/RepAdamSmith,both
Washington,District 5,2016.0,Cathy McMorris Rodgers,60,U.S. House,Republican,https://www.twitter.com/teamcmr,,https://www.twitter.com/cathymcmorris,both
Washington,District 4,2016.0,Dan Newhouse,58,U.S. House,Republican,,,https://www.twitter.com/repnewhouse,both
Washington,District 6,2016.0,Derek Kilmer,62,U.S. House,Democratic,,,https://www.twitter.com/RepDerekKilmer,both
Washington,District 3,2016.0,Jaime Herrera Beutler,62,U.S. House,Republican,https://www.twitter.com/JaimeForUSRep,,https://www.twitter.com/herrerabeutler,both
Washington,District 7,2016.0,Pramila Jayapal,56,U.S. House,Democratic,https://www.twitter.com/PramilaJayapal,,https://www.twitter.com/RepJayapal,both
Washington,District 2,2016.0,Rick Larsen,64,U.S. House,Democratic,,,https://www.twitter.com/RepRickLarsen,both
Washington,District 1,2016.0,Suzan DelBene,55,U.S. House,Democratic,https://www.twitter.com/SuzanDelBene,,https://www.twitter.com/RepDelBene,both
West Virginia,District 2,2016.0,Alexander Mooney,58,U.S. House,Republican,https://www.twitter.com/MooneyforWV,,https://www.twitter.com/RepAlexMooney,both
West Virginia,District 1,2016.0,David McKinley,69,U.S. House,Republican,https://www.twitter.com/McKinleyforWV,,https://www.twitter.com/RepMcKinley,both
Wisconsin,District 6,2016.0,Glenn Grothman,60,U.S. House,Republican,https://www.twitter.com/GrothmanforWI,,https://www.twitter.com/REPGROTHMAN,both
Wisconsin,District 4,2016.0,Gwen Moore,83,U.S. House,Democratic,https://www.twitter.com/Gwen4Congress,,https://www.twitter.com/RepGwenMoore,both
Wisconsin,District 2,2016.0,Mark Pocan,69,U.S. House,Democratic,https://www.twitter.com/MarkPocan,,https://www.twitter.com/repmarkpocan,both
Wisconsin,District 1,2016.0,Paul Ryan,67,U.S. House,Republican,,https://www.twitter.com/Pryan,,both
Wisconsin,District 3,2016.0,Ron Kind,100,U.S. House,Democratic,https://www.twitter.com/KindforCongress,,https://www.twitter.com/RepRonKind,both
Wisconsin,District 6,2016.0,Sarah Lloyd,40,U.S. House,Democratic,,https://www.twitter.com/lloyd4wi,,both
Wyoming,At-Large District,2016.0,Liz Cheney,66,U.S. House,Republican,,,https://www.twitter.com/RepLizCheney,both
Alabama,District 6,2018.0,Danner Kline,31,U.S. House,Democratic,,https://www.twitter.com/votedannerkline,,both
Alabama,District 4,2018.0,Lee Auman,20,U.S. House,Democratic,,https://www.twitter.com/LeeAuman2018,,both
Alabama,District 3,2018.0,Mallory Hagan,36,U.S. House,Democratic,,https://www.twitter.com/HaganforHouse,,both
Alabama,District 5,2018.0,Peter Joffrion,39,U.S. House,Democratic,,https://www.twitter.com/peter_joffrion,,both
Alabama,District 1,2018.0,Robert Kennedy Jr.,37,U.S. House,Democratic,,https://www.twitter.com/Kennedy4Alabama,,both
Alabama,District 2,2018.0,Tabitha Isner,39,U.S. House,Democratic,,https://www.twitter.com/TabithaK,,both
Alaska,At-Large District,2018.0,Alyse Galvin,47,U.S. House,Democratic,https://www.twitter.com/AlyseGalvin,,,both
Arizona,District 6,2018.0,Anita Malik,45,U.S. House,Democratic,https://www.twitter.com/anitamalik,,,both
Arizona,District 2,2018.0,Ann Kirkpatrick,55,U.S. House,Democratic,https://www.twitter.com/Ann_Kirkpatrick,,https://www.twitter.com/RepKirkpatrick,both
Arizona,District 4,2018.0,David Brill,31,U.S. House,Democratic,,https://www.twitter.com/brill4congress,,both
Arizona,District 8,2018.0,Debbie Lesko,55,U.S. House,Republican,https://www.twitter.com/DebbieLesko,,https://www.twitter.com/RepDLesko,both
Arizona,District 7,2018.0,Gary Swing,14,U.S. House,Other parties,,https://www.twitter.com/swinggary,,both
Arizona,District 9,2018.0,Greg Stanton,61,U.S. House,Democratic,,,https://www.twitter.com/repgregstanton,both
Arizona,District 8,2018.0,Hiral Tipirneni,45,U.S. House,Democratic,https://www.twitter.com/hiral4congress,,,both
Arizona,District 5,2018.0,Joan Greene,41,U.S. House,Democratic,https://www.twitter.com/joangreeneaz,,,both
Arizona,District 2,2018.0,Lea Marquez Peterson,45,U.S. House,Republican,,https://www.twitter.com/LeaPeterson,,both
Arizona,District 3,2018.0,Nicolas Pierson,36,U.S. House,Republican,https://www.twitter.com/PiersonCongress,https://www.twitter.com/PiersonCongress,,both
Arizona,District 9,2018.0,Steve Ferrara,39,U.S. House,Republican,,https://www.twitter.com/steveferraramd,,both
Arkansas,District 1,2018.0,Chintan Desai,30,U.S. House,Democratic,https://www.twitter.com/DecideonDesai,,,both
Arkansas,District 2,2018.0,Clarke Tucker,47,U.S. House,Democratic,https://www.twitter.com/clarketucker,,,both
Arkansas,District 4,2018.0,Hayden Shamel,32,U.S. House,Democratic,,https://www.twitter.com/HaydenShamel,,both
Arkansas,District 3,2018.0,Joshua Mahony,34,U.S. House,Democratic,https://www.twitter.com/joshuamahony,,,both
California,District 44,2018.0,Aja Brown,32,U.S. House,Democratic,,https://www.twitter.com/AjaLBrown,,both
California,District 41,2018.0,Aja Smith,35,U.S. House,Republican,https://www.twitter.com/AjaforCongress,,,both
California,District 50,2018.0,Ammar Campa-Najjar,48,U.S. House,Democratic,https://www.twitter.com/ACampaNajjar,,,both
California,District 7,2018.0,Andrew Grant,45,U.S. House,Republican,,https://www.twitter.com/andrewfgrant,,both
California,District 22,2018.0,Andrew Janz,47,U.S. House,Democratic,,https://www.twitter.com/JanzforCongress,,both
California,District 26,2018.0,Antonio Sabato Jr.,38,U.S. House,Republican,,https://www.twitter.com/VoteAntonio2018,,both
California,District 1,2018.0,Audrey Denney,45,U.S. House,Democratic,https://www.twitter.com/audrey4congress,,,both
California,District 27,2018.0,Bryan Witt,21,U.S. House,Democratic,https://www.twitter.com/wittforprogress,https://www.twitter.com/wittforprogress,,both
California,District 3,2018.0,Charlie Schaupp,42,U.S. House,Republican,,https://www.twitter.com/CharlieSchaupp,,both
California,District 35,2018.0,Christian Valiente,31,U.S. House,Republican,,https://www.twitter.com/CLVALIENTE4,,both
California,District 14,2018.0,Cristina Osmeña,21,U.S. House,Republican,,https://www.twitter.com/CristinaOsmena,,both
California,District 49,2018.0,Diane Harkey,44,U.S. House,Republican,,https://www.twitter.com/diane_harkey,,both
California,District 16,2018.0,Elizabeth Heng,42,U.S. House,Republican,https://www.twitter.com/ElizabethHeng,https://www.twitter.com/ElizabethHeng,,both
California,District 39,2018.0,Gil Cisneros,52,U.S. House,Democratic,https://www.twitter.com/GilCisnerosCA,,https://www.twitter.com/RepGilCisneros,both
California,District 48,2018.0,Harley Rouda,54,U.S. House,Democratic,https://www.twitter.com/HarleyRouda,,https://www.twitter.com/RepHarley,both
California,District 4,2018.0,Jessica Morse,46,U.S. House,Democratic,,https://www.twitter.com/Morse4America,,both
California,District 34,2018.0,Jimmy Gomez,73,U.S. House,Democratic,https://www.twitter.com/JimmyGomezCA,,https://www.twitter.com/RepJimmyGomez,both
California,District 11,2018.0,John Fitzgerald,26,U.S. House,Democratic,,https://www.twitter.com/jfitz4congress,,both
California,District 28,2018.0,Johnny Nalbandian,22,U.S. House,Republican,https://www.twitter.com/Johnny_Congress,,,both
California,District 10,2018.0,Josh Harder,52,U.S. House,Democratic,https://www.twitter.com/JoshHarder,,https://www.twitter.com/RepJoshHarder,both
California,District 32,2018.0,Joshua Scott,31,U.S. House,Republican,https://www.twitter.com/joshuascottca32,,,both
California,District 42,2018.0,Julia Peacock,44,U.S. House,Democratic,https://www.twitter.com/Peacock4CA42,,,both
California,District 19,2018.0,Justin Aguilera,26,U.S. House,Republican,https://www.twitter.com/joinjustin19,,,both
California,District 25,2018.0,Katie Hill,54,U.S. House,Democratic,https://www.twitter.com/KatieHill4CA,,,both
California,District 45,2018.0,Katie Porter,52,U.S. House,Democratic,https://www.twitter.com/katieporteroc,,https://www.twitter.com/RepKatiePorter,both
California,Senate,2018.0,Kevin de León,46,U.S. Senate,Democratic,https://www.twitter.com/kdeleon,https://www.twitter.com/kdeleon,,both
California,District 36,2018.0,Kimberlin Brown Pelzer,41,U.S. House,Republican,,https://www.twitter.com/KimberlinBrown,,both
California,District 13,2018.0,Laura Wells,12,U.S. House,Other parties,https://www.twitter.com/LauraWellsCA,https://www.twitter.com/LauraWellsCA,,both
California,District 12,2018.0,Lisa Remmer,13,U.S. House,Republican,,https://www.twitter.com/1776NotInVain,,both
California,District 9,2018.0,Marla Livengood,44,U.S. House,Republican,https://www.twitter.com/marlalivengood,,,both
California,District 49,2018.0,Mike Levin,56,U.S. House,Democratic,https://www.twitter.com/MikeLevin,,https://www.twitter.com/RepMikeLevin,both
California,District 53,2018.0,Morgan Murtaugh,31,U.S. House,Republican,,https://www.twitter.com/morganmurtaugh,,both
California,District 52,2018.0,Omar Qudrat,36,U.S. House,Republican,,https://www.twitter.com/OmarQudrat,,both
California,District 37,2018.0,Ron Bassilian,11,U.S. House,Republican,,https://www.twitter.com/ron4california,,both
California,District 15,2018.0,Rudy Peters,27,U.S. House,Republican,,https://www.twitter.com/PetersCongress,,both
California,District 21,2018.0,TJ Cox,50,U.S. House,Democratic,https://www.twitter.com/TJCoxCongress,,https://www.twitter.com/RepTjCox,both
California,District 23,2018.0,Tatiana Matta,36,U.S. House,Democratic,,https://www.twitter.com/Matta4Congress,,both
California,District 39,2018.0,Young Kim,48,U.S. House,Republican,https://www.twitter.com/YoungKimCA,,,both
Colorado,District 3,2018.0,Diane Mitsch Bush,46,U.S. House,Democratic,https://www.twitter.com/RepDMB,,,both
Colorado,District 6,2018.0,Jason Crow,56,U.S. House,Democratic,https://www.twitter.com/JasonCrowCO6,,https://www.twitter.com/repjasoncrow,both
Colorado,District 2,2018.0,Joe Neguse,63,U.S. House,Democratic,https://www.twitter.com/JoeNeguse,,https://www.twitter.com/RepJoeNeguse,both
Colorado,District 4,2018.0,Karen McCormick,39,U.S. House,Democratic,https://www.twitter.com/McCormickForCO,,,both
Colorado,District 2,2018.0,Peter Yu,37,U.S. House,Republican,,https://www.twitter.com/PeterYuCO,,both
Colorado,District 5,2018.0,Stephany Rose Spaulding,41,U.S. House,Democratic,https://www.twitter.com/StephanyForCO,,,both
Connecticut,Senate,2018.0,Chris Murphy,60,U.S. Senate,Democratic,,https://www.twitter.com/ChrisMurphyCT,,both
Connecticut,District 5,2018.0,Jahana Hayes,56,U.S. House,Democratic,https://www.twitter.com/JahanaHayesCT,,https://www.twitter.com/RepJahanaHayes,both
Connecticut,District 1,2018.0,Jennifer Nye,36,U.S. House,Republican,,https://www.twitter.com/Nye4Congress,,both
Connecticut,District 5,2018.0,Manny Santos,44,U.S. House,Republican,,https://www.twitter.com/santos4congress,,both
Delaware,Senate,2018.0,Robert Arlett,39,U.S. Senate,Republican,https://www.twitter.com/robarlett,https://www.twitter.com/robarlett,,both
Delaware,Senate,2018.0,Tom Carper,61,U.S. Senate,Democratic,,,https://www.twitter.com/senatorcarper,both
Florida,Senate,2018.0,Bill Nelson,50,U.S. Senate,Democratic,,https://www.twitter.com/NelsonForSenate,,both
Florida,District 2,2018.0,Bob Rackleff,33,U.S. House,Democratic,,https://www.twitter.com/bobrackleff,,both
Florida,District 12,2018.0,Chris Hunter,41,U.S. House,Democratic,,https://www.twitter.com/ChrisHunterFL,,both
